t,Eint,Ekin,Wext,Etot,Ebal,Wnormal,Wfric,Wext_1,Wext_2,Wnormal_1,Wnormal_2,Wfric_1,Wfric_2,Fn_1,Fn_2,dn_1,dn_2,bc_1_dx,bc_1_dy,bc_1_dz,bc_2_dx,bc_2_dy,bc_2_dz
4.697265e-02,1.787894e-02,2.280413e-15,1.683841e-02,1.787894e-02,-1.040528e-03,1.683841e-02,7.409105e-11,0.000000e+00,1.683841e-02,0.000000e+00,1.683841e-02,0.000000e+00,7.409105e-11,-5.894883e+02,-5.899275e+02,0.000000e+00,3.399819e-08,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-3.520752e-05,0.000000e+00
4.701813e-02,1.790021e-02,2.280400e-15,1.685847e-02,1.790021e-02,-1.041743e-03,1.685847e-02,7.423116e-11,0.000000e+00,1.685847e-02,0.000000e+00,1.685847e-02,0.000000e+00,7.423116e-11,-5.897031e+02,-5.901425e+02,0.000000e+00,3.399815e-08,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-3.524152e-05,0.000000e+00
4.706361e-02,1.792150e-02,2.280387e-15,1.687854e-02,1.792150e-02,-1.042959e-03,1.687854e-02,7.437141e-11,0.000000e+00,1.687854e-02,0.000000e+00,1.687854e-02,0.000000e+00,7.437141e-11,-5.899180e+02,-5.903574e+02,0.000000e+00,3.399812e-08,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-3.527552e-05,0.000000e+00
4.710909e-02,1.794280e-02,2.280373e-15,1.689862e-02,1.794280e-02,-1.044176e-03,1.689862e-02,7.451179e-11,0.000000e+00,1.689862e-02,0.000000e+00,1.689862e-02,0.000000e+00,7.451179e-11,-5.901328e+02,-5.905724e+02,0.000000e+00,3.399808e-08,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-3.530952e-05,0.000000e+00
4.715457e-02,1.796410e-02,2.280360e-15,1.691871e-02,1.796410e-02,-1.045393e-03,1.691871e-02,7.465232e-11,0.000000e+00,1.691871e-02,0.000000e+00,1.691871e-02,0.000000e+00,7.465232e-11,-5.903477e+02,-5.907873e+02,0.000000e+00,3.399805e-08,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-3.534351e-05,0.000000e+00
4.720005e-02,1.798541e-02,2.280347e-15,1.693880e-02,1.798541e-02,-1.046610e-03,1.693880e-02,7.479298e-11,0.000000e+00,1.693880e-02,0.000000e+00,1.693880e-02,0.000000e+00,7.479298e-11,-5.905625e+02,-5.910023e+02,0.000000e+00,3.399801e-08,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-3.537751e-05,0.000000e+00
4.724553e-02,1.800673e-02,2.280334e-15,1.695890e-02,1.800673e-02,-1.047828e-03,1.695890e-02,7.493379e-11,0.000000e+00,1.695890e-02,0.000000e+00,1.695890e-02,0.000000e+00,7.493379e-11,-5.907774e+02,-5.912172e+02,0.000000e+00,3.399797e-08,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-3.541151e-05,0.000000e+00
4.729101e-02,1.802805e-02,2.280320e-15,1.697901e-02,1.802805e-02,-1.049046e-03,1.697901e-02,7.507473e-11,0.000000e+00,1.697901e-02,0.000000e+00,1.697901e-02,0.000000e+00,7.507473e-11,-5.909922e+02,-5.914322e+02,0.000000e+00,3.399794e-08,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-3.544551e-05,0.000000e+00
4.733648e-02,1.804939e-02,2.280307e-15,1.699912e-02,1.804939e-02,-1.050264e-03,1.699912e-02,7.521582e-11,0.000000e+00,1.699912e-02,0.000000e+00,1.699912e-02,0.000000e+00,7.521582e-11,-5.912071e+02,-5.916472e+02,0.000000e+00,3.399790e-08,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-3.547951e-05,0.000000e+00
4.738196e-02,1.807073e-02,2.280294e-15,1.701924e-02,1.807073e-02,-1.051483e-03,1.701924e-02,7.535704e-11,0.000000e+00,1.701924e-02,0.000000e+00,1.701924e-02,0.000000e+00,7.535704e-11,-5.914219e+02,-5.918621e+02,0.000000e+00,3.399787e-08,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-3.551350e-05,0.000000e+00
4.742744e-02,1.809208e-02,2.280280e-15,1.703937e-02,1.809208e-02,-1.052703e-03,1.703937e-02,7.549840e-11,0.000000e+00,1.703937e-02,0.000000e+00,1.703937e-02,0.000000e+00,7.549840e-11,-5.916368e+02,-5.920771e+02,0.000000e+00,3.399783e-08,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-3.554750e-05,0.000000e+00
4.747292e-02,1.811343e-02,2.280267e-15,1.705951e-02,1.811343e-02,-1.053922e-03,1.705951e-02,7.563990e-11,0.000000e+00,1.705951e-02,0.000000e+00,1.705951e-02,0.000000e+00,7.563990e-11,-5.918517e+02,-5.922921e+02,0.000000e+00,3.399780e-08,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-3.558150e-05,0.000000e+00
4.751840e-02,1.813480e-02,2.280253e-15,1.707965e-02,1.813480e-02,-1.055143e-03,1.707965e-02,7.578155e-11,0.000000e+00,1.707965e-02,0.000000e+00,1.707965e-02,0.000000e+00,7.578155e-11,-5.920665e+02,-5.925071e+02,0.000000e+00,3.399776e-08,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-3.561550e-05,0.000000e+00
4.756388e-02,1.815617e-02,2.280240e-15,1.709980e-02,1.815617e-02,-1.056363e-03,1.709980e-02,7.592333e-11,0.000000e+00,1.709980e-02,0.000000e+00,1.709980e-02,0.000000e+00,7.592333e-11,-5.922814e+02,-5.927221e+02,0.000000e+00,3.399772e-08,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-3.564949e-05,0.000000e+00
4.760936e-02,1.817755e-02,2.280227e-15,1.711996e-02,1.817755e-02,-1.057584e-03,1.711996e-02,7.606525e-11,0.000000e+00,1.711996e-02,0.000000e+00,1.711996e-02,0.000000e+00,7.606525e-11,-5.924963e+02,-5.929371e+02,0.000000e+00,3.399769e-08,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-3.568349e-05,0.000000e+00
4.765484e-02,1.819893e-02,2.280213e-15,1.714013e-02,1.819893e-02,-1.058806e-03,1.714013e-02,7.620731e-11,0.000000e+00,1.714013e-02,0.000000e+00,1.714013e-02,0.000000e+00,7.620731e-11,-5.927111e+02,-5.931520e+02,0.000000e+00,3.399765e-08,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-3.571749e-05,0.000000e+00
4.770032e-02,1.822033e-02,2.280200e-15,1.716030e-02,1.822033e-02,-1.060028e-03,1.716030e-02,7.634951e-11,0.000000e+00,1.716030e-02,0.000000e+00,1.716030e-02,0.000000e+00,7.634951e-11,-5.929260e+02,-5.933670e+02,0.000000e+00,3.399762e-08,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-3.575149e-05,0.000000e+00
4.774580e-02,1.824173e-02,2.280186e-15,1.718048e-02,1.824173e-02,-1.061250e-03,1.718048e-02,7.649185e-11,0.000000e+00,1.718048e-02,0.000000e+00,1.718048e-02,0.000000e+00,7.649185e-11,-5.931409e+02,-5.935820e+02,0.000000e+00,3.399758e-08,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-3.578549e-05,0.000000e+00
4.779128e-02,1.826314e-02,2.280173e-15,1.720067e-02,1.826314e-02,-1.062473e-03,1.720067e-02,7.663433e-11,0.000000e+00,1.720067e-02,0.000000e+00,1.720067e-02,0.000000e+00,7.663433e-11,-5.933557e+02,-5.937970e+02,0.000000e+00,3.399754e-08,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-3.581948e-05,0.000000e+00
4.783676e-02,1.828456e-02,2.280159e-15,1.722087e-02,1.828456e-02,-1.063696e-03,1.722087e-02,7.677695e-11,0.000000e+00,1.722087e-02,0.000000e+00,1.722087e-02,0.000000e+00,7.677695e-11,-5.935706e+02,-5.940120e+02,0.000000e+00,3.399751e-08,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-3.585348e-05,0.000000e+00
4.788225e-02,1.830599e-02,2.280146e-15,1.724107e-02,1.830599e-02,-1.064919e-03,1.724107e-02,7.691971e-11,0.000000e+00,1.724107e-02,0.000000e+00,1.724107e-02,0.000000e+00,7.691971e-11,-5.937855e+02,-5.942270e+02,0.000000e+00,3.399747e-08,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-3.588748e-05,0.000000e+00
4.792773e-02,1.832742e-02,2.280132e-15,1.726128e-02,1.832742e-02,-1.066143e-03,1.726128e-02,7.706261e-11,0.000000e+00,1.726128e-02,0.000000e+00,1.726128e-02,0.000000e+00,7.706261e-11,-5.940004e+02,-5.944420e+02,0.000000e+00,3.399744e-08,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-3.592148e-05,0.000000e+00
4.797321e-02,1.834886e-02,2.280118e-15,1.728149e-02,1.834886e-02,-1.067368e-03,1.728149e-02,7.720565e-11,0.000000e+00,1.728149e-02,0.000000e+00,1.728149e-02,0.000000e+00,7.720565e-11,-5.942153e+02,-5.946571e+02,0.000000e+00,3.399740e-08,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-3.595547e-05,0.000000e+00
4.801869e-02,1.837031e-02,2.280105e-15,1.730172e-02,1.837031e-02,-1.068593e-03,1.730172e-02,7.734884e-11,0.000000e+00,1.730172e-02,0.000000e+00,1.730172e-02,0.000000e+00,7.734884e-11,-5.944302e+02,-5.948721e+02,0.000000e+00,3.399737e-08,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-3.598947e-05,0.000000e+00
4.806417e-02,1.839177e-02,2.280091e-15,1.732195e-02,1.839177e-02,-1.069818e-03,1.732195e-02,7.749216e-11,0.000000e+00,1.732195e-02,0.000000e+00,1.732195e-02,0.000000e+00,7.749216e-11,-5.946451e+02,-5.950871e+02,0.000000e+00,3.399733e-08,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-3.602347e-05,0.000000e+00
4.810965e-02,1.841323e-02,2.280078e-15,1.734219e-02,1.841323e-02,-1.071044e-03,1.734219e-02,7.763562e-11,0.000000e+00,1.734219e-02,0.000000e+00,1.734219e-02,0.000000e+00,7.763562e-11,-5.948599e+02,-5.953021e+02,0.000000e+00,3.399729e-08,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-3.605746e-05,0.000000e+00
4.815513e-02,1.843470e-02,2.280064e-15,1.736243e-02,1.843470e-02,-1.072270e-03,1.736243e-02,7.777922e-11,0.000000e+00,1.736243e-02,0.000000e+00,1.736243e-02,0.000000e+00,7.777922e-11,-5.950748e+02,-5.955171e+02,0.000000e+00,3.399726e-08,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-3.609146e-05,0.000000e+00
4.820061e-02,1.845618e-02,2.280050e-15,1.738269e-02,1.845618e-02,-1.073496e-03,1.738269e-02,7.792296e-11,0.000000e+00,1.738269e-02,0.000000e+00,1.738269e-02,0.000000e+00,7.792296e-11,-5.952897e+02,-5.957322e+02,0.000000e+00,3.399722e-08,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-3.612546e-05,0.000000e+00
4.824609e-02,1.847767e-02,2.280037e-15,1.740295e-02,1.847767e-02,-1.074723e-03,1.740295e-02,7.806684e-11,0.000000e+00,1.740295e-02,0.000000e+00,1.740295e-02,0.000000e+00,7.806684e-11,-5.955046e+02,-5.959472e+02,0.000000e+00,3.399719e-08,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-3.615946e-05,0.000000e+00
4.829157e-02,1.849917e-02,2.280023e-15,1.742322e-02,1.849917e-02,-1.075950e-03,1.742322e-02,7.821086e-11,0.000000e+00,1.742322e-02,0.000000e+00,1.742322e-02,0.000000e+00,7.821086e-11,-5.957195e+02,-5.961622e+02,0.000000e+00,3.399715e-08,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-3.619345e-05,0.000000e+00
4.833706e-02,1.852067e-02,2.280009e-15,1.744349e-02,1.852067e-02,-1.077178e-03,1.744349e-02,7.835502e-11,0.000000e+00,1.744349e-02,0.000000e+00,1.744349e-02,0.000000e+00,7.835502e-11,-5.959344e+02,-5.963773e+02,0.000000e+00,3.399712e-08,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-3.622745e-05,0.000000e+00
4.838254e-02,1.854218e-02,2.279995e-15,1.746377e-02,1.854218e-02,-1.078406e-03,1.746377e-02,7.849933e-11,0.000000e+00,1.746377e-02,0.000000e+00,1.746377e-02,0.000000e+00,7.849933e-11,-5.961493e+02,-5.965923e+02,0.000000e+00,3.399708e-08,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-3.626145e-05,0.000000e+00
4.842802e-02,1.856370e-02,2.279982e-15,1.748406e-02,1.856370e-02,-1.079635e-03,1.748406e-02,7.864377e-11,0.000000e+00,1.748406e-02,0.000000e+00,1.748406e-02,0.000000e+00,7.864377e-11,-5.963642e+02,-5.968073e+02,0.000000e+00,3.399704e-08,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-3.629544e-05,0.000000e+00
4.847350e-02,1.858522e-02,2.279968e-15,1.750436e-02,1.858522e-02,-1.080864e-03,1.750436e-02,7.878835e-11,0.000000e+00,1.750436e-02,0.000000e+00,1.750436e-02,0.000000e+00,7.878835e-11,-5.965791e+02,-5.970224e+02,0.000000e+00,3.399701e-08,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-3.632944e-05,0.000000e+00
4.851898e-02,1.860676e-02,2.279954e-15,1.752466e-02,1.860676e-02,-1.082093e-03,1.752466e-02,7.893307e-11,0.000000e+00,1.752466e-02,0.000000e+00,1.752466e-02,0.000000e+00,7.893307e-11,-5.967940e+02,-5.972374e+02,0.000000e+00,3.399697e-08,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-3.636344e-05,0.000000e+00
4.856447e-02,1.862830e-02,2.279940e-15,1.754498e-02,1.862830e-02,-1.083323e-03,1.754498e-02,7.907794e-11,0.000000e+00,1.754498e-02,0.000000e+00,1.754498e-02,0.000000e+00,7.907794e-11,-5.970090e+02,-5.974525e+02,0.000000e+00,3.399694e-08,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-3.639744e-05,0.000000e+00
4.860995e-02,1.864985e-02,2.279926e-15,1.756529e-02,1.864985e-02,-1.084553e-03,1.756529e-02,7.922294e-11,0.000000e+00,1.756529e-02,0.000000e+00,1.756529e-02,0.000000e+00,7.922294e-11,-5.972239e+02,-5.976675e+02,0.000000e+00,3.399690e-08,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-3.643143e-05,0.000000e+00
4.865543e-02,1.867140e-02,2.279912e-15,1.758562e-02,1.867140e-02,-1.085784e-03,1.758562e-02,7.936809e-11,0.000000e+00,1.758562e-02,0.000000e+00,1.758562e-02,0.000000e+00,7.936809e-11,-5.974388e+02,-5.978826e+02,0.000000e+00,3.399686e-08,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-3.646543e-05,0.000000e+00
4.870091e-02,1.869297e-02,2.279899e-15,1.760595e-02,1.869297e-02,-1.087015e-03,1.760595e-02,7.951337e-11,0.000000e+00,1.760595e-02,0.000000e+00,1.760595e-02,0.000000e+00,7.951337e-11,-5.976537e+02,-5.980976e+02,0.000000e+00,3.399683e-08,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-3.649943e-05,0.000000e+00
4.874639e-02,1.871454e-02,2.279885e-15,1.762629e-02,1.871454e-02,-1.088247e-03,1.762629e-02,7.965880e-11,0.000000e+00,1.762629e-02,0.000000e+00,1.762629e-02,0.000000e+00,7.965880e-11,-5.978686e+02,-5.983127e+02,0.000000e+00,3.399679e-08,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-3.653342e-05,0.000000e+00
4.879188e-02,1.873612e-02,2.279871e-15,1.764664e-02,1.873612e-02,-1.089479e-03,1.764664e-02,7.980436e-11,0.000000e+00,1.764664e-02,0.000000e+00,1.764664e-02,0.000000e+00,7.980436e-11,-5.980835e+02,-5.985278e+02,0.000000e+00,3.399676e-08,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-3.656742e-05,0.000000e+00
4.883736e-02,1.875771e-02,2.279857e-15,1.766700e-02,1.875771e-02,-1.090711e-03,1.766700e-02,7.995007e-11,0.000000e+00,1.766700e-02,0.000000e+00,1.766700e-02,0.000000e+00,7.995007e-11,-5.982985e+02,-5.987428e+02,0.000000e+00,3.399672e-08,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-3.660142e-05,0.000000e+00
4.888284e-02,1.877930e-02,2.279843e-15,1.768736e-02,1.877930e-02,-1.091944e-03,1.768736e-02,8.009592e-11,0.000000e+00,1.768736e-02,0.000000e+00,1.768736e-02,0.000000e+00,8.009592e-11,-5.985134e+02,-5.989579e+02,0.000000e+00,3.399669e-08,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-3.663541e-05,0.000000e+00
4.892833e-02,1.880091e-02,2.279829e-15,1.770773e-02,1.880091e-02,-1.093177e-03,1.770773e-02,8.024191e-11,0.000000e+00,1.770773e-02,0.000000e+00,1.770773e-02,0.000000e+00,8.024191e-11,-5.987283e+02,-5.991730e+02,0.000000e+00,3.399665e-08,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-3.666941e-05,0.000000e+00
4.897381e-02,1.882252e-02,2.279815e-15,1.772811e-02,1.882252e-02,-1.094411e-03,1.772811e-02,8.038803e-11,0.000000e+00,1.772811e-02,0.000000e+00,1.772811e-02,0.000000e+00,8.038803e-11,-5.989432e+02,-5.993881e+02,0.000000e+00,3.399661e-08,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-3.670341e-05,0.000000e+00
4.901929e-02,1.884414e-02,2.279801e-15,1.774849e-02,1.884414e-02,-1.095645e-03,1.774849e-02,8.053430e-11,0.000000e+00,1.774849e-02,0.000000e+00,1.774849e-02,0.000000e+00,8.053430e-11,-5.991582e+02,-5.996031e+02,0.000000e+00,3.399658e-08,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-3.673740e-05,0.000000e+00
4.906477e-02,1.886576e-02,2.279787e-15,1.776888e-02,1.886576e-02,-1.096879e-03,1.776888e-02,8.068071e-11,0.000000e+00,1.776888e-02,0.000000e+00,1.776888e-02,0.000000e+00,8.068071e-11,-5.993731e+02,-5.998182e+02,0.000000e+00,3.399654e-08,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-3.677140e-05,0.000000e+00
4.911026e-02,1.888740e-02,2.279773e-15,1.778928e-02,1.888740e-02,-1.098114e-03,1.778928e-02,8.082727e-11,0.000000e+00,1.778928e-02,0.000000e+00,1.778928e-02,0.000000e+00,8.082727e-11,-5.995880e+02,-6.000333e+02,0.000000e+00,3.399651e-08,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-3.680540e-05,0.000000e+00
4.915574e-02,1.890904e-02,2.279759e-15,1.780969e-02,1.890904e-02,-1.099350e-03,1.780969e-02,8.097396e-11,0.000000e+00,1.780969e-02,0.000000e+00,1.780969e-02,0.000000e+00,8.097396e-11,-5.998030e+02,-6.002484e+02,0.000000e+00,3.399647e-08,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-3.683939e-05,0.000000e+00
4.920122e-02,1.893069e-02,2.279745e-15,1.783010e-02,1.893069e-02,-1.100585e-03,1.783010e-02,8.112079e-11,0.000000e+00,1.783010e-02,0.000000e+00,1.783010e-02,0.000000e+00,8.112079e-11,-6.000179e+02,-6.004635e+02,0.000000e+00,3.399643e-08,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-3.687339e-05,0.000000e+00
4.924671e-02,1.895234e-02,2.279731e-15,1.785052e-02,1.895234e-02,-1.101821e-03,1.785052e-02,8.126776e-11,0.000000e+00,1.785052e-02,0.000000e+00,1.785052e-02,0.000000e+00,8.126776e-11,-6.002328e+02,-6.006786e+02,0.000000e+00,3.399640e-08,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-3.690739e-05,0.000000e+00
4.929219e-02,1.897401e-02,2.279717e-15,1.787095e-02,1.897401e-02,-1.103058e-03,1.787095e-02,8.141488e-11,0.000000e+00,1.787095e-02,0.000000e+00,1.787095e-02,0.000000e+00,8.141488e-11,-6.004478e+02,-6.008937e+02,0.000000e+00,3.399636e-08,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-3.694138e-05,0.000000e+00
4.933768e-02,1.899568e-02,2.279703e-15,1.789139e-02,1.899568e-02,-1.104295e-03,1.789139e-02,8.156214e-11,0.000000e+00,1.789139e-02,0.000000e+00,1.789139e-02,0.000000e+00,8.156214e-11,-6.006627e+02,-6.011088e+02,0.000000e+00,3.399633e-08,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-3.697538e-05,0.000000e+00
4.938316e-02,1.901736e-02,2.279688e-15,1.791183e-02,1.901736e-02,-1.105532e-03,1.791183e-02,8.170953e-11,0.000000e+00,1.791183e-02,0.000000e+00,1.791183e-02,0.000000e+00,8.170953e-11,-6.008777e+02,-6.013239e+02,0.000000e+00,3.399629e-08,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-3.700937e-05,0.000000e+00
4.942864e-02,1.903905e-02,2.279674e-15,1.793228e-02,1.903905e-02,-1.106770e-03,1.793228e-02,8.185707e-11,0.000000e+00,1.793228e-02,0.000000e+00,1.793228e-02,0.000000e+00,8.185707e-11,-6.010926e+02,-6.015390e+02,0.000000e+00,3.399626e-08,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-3.704337e-05,0.000000e+00
4.947413e-02,1.906075e-02,2.279660e-15,1.795274e-02,1.906075e-02,-1.108008e-03,1.795274e-02,8.200475e-11,0.000000e+00,1.795274e-02,0.000000e+00,1.795274e-02,0.000000e+00,8.200475e-11,-6.013076e+02,-6.017541e+02,0.000000e+00,3.399622e-08,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-3.707737e-05,0.000000e+00
4.951961e-02,1.908245e-02,2.279646e-15,1.797320e-02,1.908245e-02,-1.109247e-03,1.797320e-02,8.215257e-11,0.000000e+00,1.797320e-02,0.000000e+00,1.797320e-02,0.000000e+00,8.215257e-11,-6.015225e+02,-6.019692e+02,0.000000e+00,3.399618e-08,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-3.711136e-05,0.000000e+00
4.956510e-02,1.910416e-02,2.279632e-15,1.799367e-02,1.910416e-02,-1.110486e-03,1.799367e-02,8.230053e-11,0.000000e+00,1.799367e-02,0.000000e+00,1.799367e-02,0.000000e+00,8.230053e-11,-6.017375e+02,-6.021843e+02,0.000000e+00,3.399615e-08,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-3.714536e-05,0.000000e+00
4.961058e-02,1.912588e-02,2.279618e-15,1.801415e-02,1.912588e-02,-1.111726e-03,1.801415e-02,8.244863e-11,0.000000e+00,1.801415e-02,0.000000e+00,1.801415e-02,0.000000e+00,8.244863e-11,-6.019524e+02,-6.023994e+02,0.000000e+00,3.399611e-08,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-3.717936e-05,0.000000e+00
4.965606e-02,1.914761e-02,2.279603e-15,1.803464e-02,1.914761e-02,-1.112966e-03,1.803464e-02,8.259688e-11,0.000000e+00,1.803464e-02,0.000000e+00,1.803464e-02,0.000000e+00,8.259688e-11,-6.021674e+02,-6.026146e+02,0.000000e+00,3.399608e-08,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-3.721335e-05,0.000000e+00
4.970155e-02,1.916934e-02,2.279589e-15,1.805513e-02,1.916934e-02,-1.114206e-03,1.805513e-02,8.274526e-11,0.000000e+00,1.805513e-02,0.000000e+00,1.805513e-02,0.000000e+00,8.274526e-11,-6.023824e+02,-6.028297e+02,0.000000e+00,3.399604e-08,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-3.724735e-05,0.000000e+00
4.974703e-02,1.919108e-02,2.279575e-15,1.807563e-02,1.919108e-02,-1.115447e-03,1.807563e-02,8.289379e-11,0.000000e+00,1.807563e-02,0.000000e+00,1.807563e-02,0.000000e+00,8.289379e-11,-6.025973e+02,-6.030448e+02,0.000000e+00,3.399601e-08,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-3.728134e-05,0.000000e+00
4.979252e-02,1.921283e-02,2.279561e-15,1.809614e-02,1.921283e-02,-1.116688e-03,1.809614e-02,8.304246e-11,0.000000e+00,1.809614e-02,0.000000e+00,1.809614e-02,0.000000e+00,8.304246e-11,-6.028123e+02,-6.032600e+02,0.000000e+00,3.399597e-08,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-3.731534e-05,0.000000e+00
4.983800e-02,1.923459e-02,2.279546e-15,1.811666e-02,1.923459e-02,-1.117929e-03,1.811666e-02,8.319127e-11,0.000000e+00,1.811666e-02,0.000000e+00,1.811666e-02,0.000000e+00,8.319127e-11,-6.030272e+02,-6.034751e+02,0.000000e+00,3.399593e-08,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-3.734934e-05,0.000000e+00
4.988349e-02,1.925635e-02,2.279532e-15,1.813718e-02,1.925635e-02,-1.119172e-03,1.813718e-02,8.334022e-11,0.000000e+00,1.813718e-02,0.000000e+00,1.813718e-02,0.000000e+00,8.334022e-11,-6.032422e+02,-6.036902e+02,0.000000e+00,3.399590e-08,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-3.738333e-05,0.000000e+00
4.992897e-02,1.927813e-02,2.279518e-15,1.815771e-02,1.927813e-02,-1.120414e-03,1.815771e-02,8.348931e-11,0.000000e+00,1.815771e-02,0.000000e+00,1.815771e-02,0.000000e+00,8.348931e-11,-6.034572e+02,-6.039054e+02,0.000000e+00,3.399586e-08,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-3.741733e-05,0.000000e+00
4.997446e-02,1.929991e-02,2.279504e-15,1.817825e-02,1.929991e-02,-1.121657e-03,1.817825e-02,8.363854e-11,0.000000e+00,1.817825e-02,0.000000e+00,1.817825e-02,0.000000e+00,8.363854e-11,-6.036722e+02,-6.041205e+02,0.000000e+00,3.399583e-08,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-3.745132e-05,0.000000e+00
5.001994e-02,1.932169e-02,2.279489e-15,1.819879e-02,1.932169e-02,-1.122900e-03,1.819879e-02,8.378792e-11,0.000000e+00,1.819879e-02,0.000000e+00,1.819879e-02,0.000000e+00,8.378792e-11,-6.038871e+02,-6.043357e+02,0.000000e+00,3.399579e-08,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-3.748532e-05,0.000000e+00
5.006543e-02,1.934349e-02,2.279475e-15,1.821935e-02,1.934349e-02,-1.124144e-03,1.821935e-02,8.393743e-11,0.000000e+00,1.821935e-02,0.000000e+00,1.821935e-02,0.000000e+00,8.393743e-11,-6.041021e+02,-6.045508e+02,0.000000e+00,3.399575e-08,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-3.751931e-05,0.000000e+00
5.011091e-02,1.936529e-02,2.279461e-15,1.823991e-02,1.936529e-02,-1.125388e-03,1.823991e-02,8.408709e-11,0.000000e+00,1.823991e-02,0.000000e+00,1.823991e-02,0.000000e+00,8.408709e-11,-6.043171e+02,-6.047660e+02,0.000000e+00,3.399572e-08,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-3.755331e-05,0.000000e+00
